statement_id,account_id,period_start,period_end,ending_balance,transmitted_at,available_at
STM-01072-202609,ACC-01072,2026-08-26,2026-09-25,276.92,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01072-202610,ACC-01072,2026-09-26,2026-10-25,390.29,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01073-202607,ACC-01073,2026-06-04,2026-07-03,0.00,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01073-202608,ACC-01073,2026-07-04,2026-08-03,14050.83,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01073-202609,ACC-01073,2026-08-04,2026-09-03,10446.08,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01073-202610,ACC-01073,2026-09-04,2026-10-03,18888.60,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01073-202611,ACC-01073,2026-10-04,2026-11-03,14343.85,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01074-202607,ACC-01074,2026-06-21,2026-07-20,566.67,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01074-202608,ACC-01074,2026-07-21,2026-08-20,449.99,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01074-202609,ACC-01074,2026-08-21,2026-09-20,447.60,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01074-202610,ACC-01074,2026-09-21,2026-10-20,697.62,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01075-202607,ACC-01075,2026-06-18,2026-07-17,2403.87,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01075-202608,ACC-01075,2026-07-18,2026-08-17,1945.73,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01075-202609,ACC-01075,2026-08-18,2026-09-17,3303.07,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01075-202610,ACC-01075,2026-09-18,2026-10-17,2518.83,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01076-202607,ACC-01076,2026-06-18,2026-07-17,3133.18,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01076-202608,ACC-01076,2026-07-18,2026-08-17,2934.76,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01076-202609,ACC-01076,2026-08-18,2026-09-17,2634.45,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01076-202610,ACC-01076,2026-09-18,2026-10-17,2937.04,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01077-202607,ACC-01077,2026-06-13,2026-07-12,6372.89,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01077-202608,ACC-01077,2026-07-13,2026-08-12,6699.55,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01077-202609,ACC-01077,2026-08-13,2026-09-12,8400.92,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01077-202610,ACC-01077,2026-09-13,2026-10-12,8233.84,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01077-202611,ACC-01077,2026-10-13,2026-11-12,10038.26,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01078-202607,ACC-01078,2026-06-04,2026-07-03,1015.74,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01078-202608,ACC-01078,2026-07-04,2026-08-03,894.09,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01078-202609,ACC-01078,2026-08-04,2026-09-03,846.84,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01078-202610,ACC-01078,2026-09-04,2026-10-03,932.17,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01078-202611,ACC-01078,2026-10-04,2026-11-03,1042.13,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01079-202607,ACC-01079,2026-06-13,2026-07-12,1328.61,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01079-202608,ACC-01079,2026-07-13,2026-08-12,1920.02,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01079-202609,ACC-01079,2026-08-13,2026-09-12,1307.52,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01079-202610,ACC-01079,2026-09-13,2026-10-12,1055.77,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01079-202611,ACC-01079,2026-10-13,2026-11-12,1522.02,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01080-202607,ACC-01080,2026-06-13,2026-07-12,232.54,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01080-202608,ACC-01080,2026-07-13,2026-08-12,294.81,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01080-202609,ACC-01080,2026-08-13,2026-09-12,186.31,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01080-202610,ACC-01080,2026-09-13,2026-10-12,109.32,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01080-202611,ACC-01080,2026-10-13,2026-11-12,201.71,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01081-202607,ACC-01081,2026-06-09,2026-07-08,397.39,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01081-202608,ACC-01081,2026-07-09,2026-08-08,275.62,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01081-202609,ACC-01081,2026-08-09,2026-09-08,356.84,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01081-202610,ACC-01081,2026-09-09,2026-10-08,284.56,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01081-202611,ACC-01081,2026-10-09,2026-11-08,0.00,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01082-202607,ACC-01082,2026-06-26,2026-07-25,799.08,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01082-202608,ACC-01082,2026-07-26,2026-08-25,1079.30,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01082-202609,ACC-01082,2026-08-26,2026-09-25,566.94,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01082-202610,ACC-01082,2026-09-26,2026-10-25,618.59,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01083-202607,ACC-01083,2026-06-18,2026-07-17,1518.43,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01083-202608,ACC-01083,2026-07-18,2026-08-17,2127.92,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01083-202609,ACC-01083,2026-08-18,2026-09-17,2111.67,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01083-202610,ACC-01083,2026-09-18,2026-10-17,1512.09,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01084-202607,ACC-01084,2026-06-13,2026-07-12,9590.36,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01084-202608,ACC-01084,2026-07-13,2026-08-12,9466.02,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01084-202609,ACC-01084,2026-08-13,2026-09-12,6978.03,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01084-202610,ACC-01084,2026-09-13,2026-10-12,4696.10,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01084-202611,ACC-01084,2026-10-13,2026-11-12,8125.42,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01085-202607,ACC-01085,2026-06-26,2026-07-25,92.52,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01085-202608,ACC-01085,2026-07-26,2026-08-25,105.80,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01085-202609,ACC-01085,2026-08-26,2026-09-25,132.80,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01085-202610,ACC-01085,2026-09-26,2026-10-25,77.00,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01086-202607,ACC-01086,2026-06-18,2026-07-17,656.88,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01086-202608,ACC-01086,2026-07-18,2026-08-17,425.11,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01086-202609,ACC-01086,2026-08-18,2026-09-17,937.64,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01086-202610,ACC-01086,2026-09-18,2026-10-17,925.97,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01087-202607,ACC-01087,2026-06-26,2026-07-25,416.59,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01087-202608,ACC-01087,2026-07-26,2026-08-25,244.31,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01087-202609,ACC-01087,2026-08-26,2026-09-25,508.44,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01087-202610,ACC-01087,2026-09-26,2026-10-25,394.90,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01088-202607,ACC-01088,2026-06-09,2026-07-08,4630.16,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01088-202608,ACC-01088,2026-07-09,2026-08-08,2619.77,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01088-202609,ACC-01088,2026-08-09,2026-09-08,4321.64,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01088-202610,ACC-01088,2026-09-09,2026-10-08,4971.47,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01088-202611,ACC-01088,2026-10-09,2026-11-08,0.00,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01089-202607,ACC-01089,2026-06-04,2026-07-03,877.89,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01089-202608,ACC-01089,2026-07-04,2026-08-03,874.20,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01089-202609,ACC-01089,2026-08-04,2026-09-03,761.70,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01089-202610,ACC-01089,2026-09-04,2026-10-03,705.19,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01089-202611,ACC-01089,2026-10-04,2026-11-03,1126.99,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01090-202607,ACC-01090,2026-06-21,2026-07-20,2000.46,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01090-202608,ACC-01090,2026-07-21,2026-08-20,1238.84,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01090-202609,ACC-01090,2026-08-21,2026-09-20,1685.81,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01090-202610,ACC-01090,2026-09-21,2026-10-20,863.02,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01091-202607,ACC-01091,2026-06-26,2026-07-25,1350.81,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01091-202608,ACC-01091,2026-07-26,2026-08-25,948.60,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01091-202609,ACC-01091,2026-08-26,2026-09-25,1416.46,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01091-202610,ACC-01091,2026-09-26,2026-10-25,1211.23,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01092-202607,ACC-01092,2026-06-04,2026-07-03,3719.51,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01092-202608,ACC-01092,2026-07-04,2026-08-03,3381.50,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01092-202609,ACC-01092,2026-08-04,2026-09-03,4105.96,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01092-202610,ACC-01092,2026-09-04,2026-10-03,2129.16,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01092-202611,ACC-01092,2026-10-04,2026-11-03,2840.75,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01093-202607,ACC-01093,2026-06-04,2026-07-03,384.54,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01093-202608,ACC-01093,2026-07-04,2026-08-03,355.05,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01093-202609,ACC-01093,2026-08-04,2026-09-03,271.95,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01093-202610,ACC-01093,2026-09-04,2026-10-03,219.40,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01093-202611,ACC-01093,2026-10-04,2026-11-03,279.52,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01094-202607,ACC-01094,2026-06-21,2026-07-20,1343.06,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01094-202608,ACC-01094,2026-07-21,2026-08-20,892.77,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01094-202609,ACC-01094,2026-08-21,2026-09-20,1501.61,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01094-202610,ACC-01094,2026-09-21,2026-10-20,1130.58,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01095-202607,ACC-01095,2026-06-04,2026-07-03,780.66,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01095-202608,ACC-01095,2026-07-04,2026-08-03,684.09,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01095-202609,ACC-01095,2026-08-04,2026-09-03,856.86,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01095-202610,ACC-01095,2026-09-04,2026-10-03,893.74,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01095-202611,ACC-01095,2026-10-04,2026-11-03,930.50,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01096-202607,ACC-01096,2026-06-09,2026-07-08,1309.60,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01096-202608,ACC-01096,2026-07-09,2026-08-08,1208.17,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01096-202609,ACC-01096,2026-08-09,2026-09-08,909.38,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01096-202610,ACC-01096,2026-09-09,2026-10-08,1148.09,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01096-202611,ACC-01096,2026-10-09,2026-11-08,1027.63,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01097-202607,ACC-01097,2026-06-09,2026-07-08,439.97,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01097-202608,ACC-01097,2026-07-09,2026-08-08,308.86,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01097-202609,ACC-01097,2026-08-09,2026-09-08,596.03,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01097-202610,ACC-01097,2026-09-09,2026-10-08,401.04,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01097-202611,ACC-01097,2026-10-09,2026-11-08,447.03,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01098-202607,ACC-01098,2026-06-18,2026-07-17,4668.99,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01098-202608,ACC-01098,2026-07-18,2026-08-17,3323.43,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01098-202609,ACC-01098,2026-08-18,2026-09-17,6949.81,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01098-202610,ACC-01098,2026-09-18,2026-10-17,5696.36,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01099-202607,ACC-01099,2026-06-26,2026-07-25,959.79,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01099-202608,ACC-01099,2026-07-26,2026-08-25,999.94,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01099-202609,ACC-01099,2026-08-26,2026-09-25,1316.41,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01099-202610,ACC-01099,2026-09-26,2026-10-25,754.81,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01100-202607,ACC-01100,2026-06-09,2026-07-08,221.87,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01100-202608,ACC-01100,2026-07-09,2026-08-08,409.17,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01100-202609,ACC-01100,2026-08-09,2026-09-08,197.95,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01100-202610,ACC-01100,2026-09-09,2026-10-08,331.32,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01100-202611,ACC-01100,2026-10-09,2026-11-08,460.68,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01101-202607,ACC-01101,2026-06-13,2026-07-12,1966.44,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01101-202608,ACC-01101,2026-07-13,2026-08-12,846.12,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01101-202609,ACC-01101,2026-08-13,2026-09-12,2361.07,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01101-202610,ACC-01101,2026-09-13,2026-10-12,2645.33,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01101-202611,ACC-01101,2026-10-13,2026-11-12,1525.59,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01102-202607,ACC-01102,2026-06-13,2026-07-12,3849.48,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01102-202608,ACC-01102,2026-07-13,2026-08-12,6192.95,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01102-202609,ACC-01102,2026-08-13,2026-09-12,6492.55,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01102-202610,ACC-01102,2026-09-13,2026-10-12,4717.99,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01102-202611,ACC-01102,2026-10-13,2026-11-12,4089.92,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01103-202607,ACC-01103,2026-06-18,2026-07-17,2269.97,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01103-202608,ACC-01103,2026-07-18,2026-08-17,1667.87,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01103-202609,ACC-01103,2026-08-18,2026-09-17,2121.37,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01103-202610,ACC-01103,2026-09-18,2026-10-17,1931.86,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01104-202607,ACC-01104,2026-06-21,2026-07-20,3231.75,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01104-202608,ACC-01104,2026-07-21,2026-08-20,3224.82,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01104-202609,ACC-01104,2026-08-21,2026-09-20,3434.17,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01104-202610,ACC-01104,2026-09-21,2026-10-20,2745.23,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01105-202607,ACC-01105,2026-06-18,2026-07-17,4627.51,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01105-202608,ACC-01105,2026-07-18,2026-08-17,4630.03,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01105-202609,ACC-01105,2026-08-18,2026-09-17,3839.73,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01105-202610,ACC-01105,2026-09-18,2026-10-17,5983.10,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01106-202607,ACC-01106,2026-06-18,2026-07-17,19006.75,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01106-202608,ACC-01106,2026-07-18,2026-08-17,10540.37,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01106-202609,ACC-01106,2026-08-18,2026-09-17,0.00,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01106-202610,ACC-01106,2026-09-18,2026-10-17,13008.03,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01107-202607,ACC-01107,2026-06-21,2026-07-20,136.64,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01107-202608,ACC-01107,2026-07-21,2026-08-20,174.90,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01107-202609,ACC-01107,2026-08-21,2026-09-20,131.25,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01107-202610,ACC-01107,2026-09-21,2026-10-20,89.77,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01108-202607,ACC-01108,2026-06-04,2026-07-03,878.75,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01108-202608,ACC-01108,2026-07-04,2026-08-03,957.91,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01108-202609,ACC-01108,2026-08-04,2026-09-03,684.82,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01108-202610,ACC-01108,2026-09-04,2026-10-03,850.53,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01108-202611,ACC-01108,2026-10-04,2026-11-03,1186.68,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01109-202607,ACC-01109,2026-06-18,2026-07-17,539.60,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01109-202608,ACC-01109,2026-07-18,2026-08-17,338.44,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01109-202609,ACC-01109,2026-08-18,2026-09-17,457.76,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01109-202610,ACC-01109,2026-09-18,2026-10-17,674.77,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01110-202607,ACC-01110,2026-06-13,2026-07-12,384.17,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01110-202608,ACC-01110,2026-07-13,2026-08-12,607.67,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01110-202609,ACC-01110,2026-08-13,2026-09-12,384.85,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01110-202610,ACC-01110,2026-09-13,2026-10-12,966.21,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01110-202611,ACC-01110,2026-10-13,2026-11-12,802.21,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01111-202607,ACC-01111,2026-06-04,2026-07-03,4901.16,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01111-202608,ACC-01111,2026-07-04,2026-08-03,4247.78,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01111-202609,ACC-01111,2026-08-04,2026-09-03,5539.63,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01111-202610,ACC-01111,2026-09-04,2026-10-03,5015.17,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01111-202611,ACC-01111,2026-10-04,2026-11-03,7316.28,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01112-202607,ACC-01112,2026-06-18,2026-07-17,758.90,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-01112-202608,ACC-01112,2026-07-18,2026-08-17,813.00,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-01112-202609,ACC-01112,2026-08-18,2026-09-17,731.92,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-01112-202610,ACC-01112,2026-09-18,2026-10-17,426.23,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-01113-202609,ACC-01113,2026-08-13,2026-09-12,432.00,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01113-202610,ACC-01113,2026-09-13,2026-10-12,187.07,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01113-202611,ACC-01113,2026-10-13,2026-11-12,338.73,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01114-202608,ACC-01114,2026-07-26,2026-08-25,1502.06,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01114-202609,ACC-01114,2026-08-26,2026-09-25,3525.31,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01114-202610,ACC-01114,2026-09-26,2026-10-25,1864.41,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01115-202607,ACC-01115,2026-06-09,2026-07-08,1054.08,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-01115-202608,ACC-01115,2026-07-09,2026-08-08,1846.33,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-01115-202609,ACC-01115,2026-08-09,2026-09-08,1201.43,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-01115-202610,ACC-01115,2026-09-09,2026-10-08,1787.25,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-01115-202611,ACC-01115,2026-10-09,2026-11-08,1877.44,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-01116-202607,ACC-01116,2026-06-04,2026-07-03,5173.75,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-01116-202608,ACC-01116,2026-07-04,2026-08-03,2827.06,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-01116-202609,ACC-01116,2026-08-04,2026-09-03,3533.85,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-01116-202610,ACC-01116,2026-09-04,2026-10-03,4508.92,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-01116-202611,ACC-01116,2026-10-04,2026-11-03,4035.75,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-01117-202607,ACC-01117,2026-06-26,2026-07-25,1285.90,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01117-202608,ACC-01117,2026-07-26,2026-08-25,1816.90,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01117-202609,ACC-01117,2026-08-26,2026-09-25,2283.69,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01117-202610,ACC-01117,2026-09-26,2026-10-25,2738.42,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01118-202607,ACC-01118,2026-06-26,2026-07-25,1478.95,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-01118-202608,ACC-01118,2026-07-26,2026-08-25,1272.08,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-01118-202609,ACC-01118,2026-08-26,2026-09-25,1386.53,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-01118-202610,ACC-01118,2026-09-26,2026-10-25,1479.07,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-01119-202607,ACC-01119,2026-06-21,2026-07-20,0.00,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-01119-202608,ACC-01119,2026-07-21,2026-08-20,1439.48,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-01119-202609,ACC-01119,2026-08-21,2026-09-20,1855.98,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-01119-202610,ACC-01119,2026-09-21,2026-10-20,2080.92,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-01120-202607,ACC-01120,2026-06-13,2026-07-12,7425.75,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-01120-202608,ACC-01120,2026-07-13,2026-08-12,11300.22,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-01120-202609,ACC-01120,2026-08-13,2026-09-12,7730.80,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-01120-202610,ACC-01120,2026-09-13,2026-10-12,7776.69,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-01120-202611,ACC-01120,2026-10-13,2026-11-12,0.00,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-01121-202607,ACC-01121,2026-06-21,2026-07-20,5712.73,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
